,Prostatic Neoplasms,Stomach Neoplasms,Urinary Bladder Neoplasms,Breast Neoplasms,Thyroid Neoplasms,Pancreatic Neoplasms,Ovarian Neoplasms,Astrocytoma,"Carcinoma, Pancreatic Ductal","Carcinoma, Non-Small-Cell Lung",Uterine Cervical Neoplasms,"Carcinoma, Hepatocellular","Pleural Effusion, Malignant",Colorectal Neoplasms,Multiple Myeloma,Neurodegenerative Diseases,Glioma,"Carcinoma, Renal Cell",Testicular Germ Cell Tumor,Lymphoma,Myeloproliferative Disorders,"Leukemia, Lymphocytic, Chronic, B-Cell",Seizures,Esophageal Neoplasms,Beckwith-Wiedemann Syndrome,DiGeorge Syndrome,Huntington Disease,Glioblastoma,"Multiple Sclerosis, Relapsing-Remitting",Osteosarcoma,Esophageal Squamous Cell Carcinoma,Hepatoblastoma,Ovarian epithelial cancer,Pheochromocytoma,"Carcinoma, Squamous Cell",Lung Neoplasms,Pituitary Neoplasms,"Carcinoma, Islet Cell",Neuroblastoma,Colonic Neoplasms,Gallbladder Neoplasms,Meningioma,"Thyroid cancer, papillary","Leukemia, Myelogenous, Chronic, BCR-ABL Positive","Leukemia, Myeloid, Acute",Leukemia,Endometrial Neoplasms,"Leukemia, T-Cell",Pseudohypoaldosteronism,Diabetes Mellitus,Medulloblastoma,Hyperprolactinemia,Neoplasms,Choriocarcinoma,Laryngeal Neoplasms,"Neoplasms, Germ Cell and Embryonal",Coronary Artery Disease,Liver Neoplasms,Trophoblastic Neoplasms,"Arthritis, Rheumatoid",Nasopharyngeal Neoplasms,"Leukemia, Promyelocytic, Acute",Burkitt Lymphoma,Peripheral Nervous System Diseases,Alzheimer Disease,Prader-Willi Syndrome,Autistic Disorder,Melanoma,"Carcinoma, Basal Cell",Testicular Neoplasms,"Neoplasms, Squamous Cell",Schizophrenia,Myocardial Infarction,Acquired Immunodeficiency Syndrome,Psoriasis,"Diabetes Mellitus, Type 2",Obesity,Fibroma,Triple Negative Breast Neoplasms,Kidney Neoplasms,Fibrosarcoma,"Sarcoma, Endometrial Stromal","Aging, Premature",Fragile X Syndrome,Silver-Russell Syndrome,"Intracranial Hemorrhage, Hypertensive","Stroke, Lacunar",Glaucoma,Intracranial Aneurysm,Cardiovascular Diseases,Carotid Stenosis,Atherosclerosis,Endometriosis,"Neurofibroma, Plexiform",Neurofibromatoses,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Ependymoma,Small Cell Lung Carcinoma,"Carcinoma, squamous cell of head and neck","Lymphoma, B-Cell",Gastrointestinal Stromal Tumors,Parkinson Disease,Dermatomyositis,Leishmaniasis,Polymyositis,Periodontitis,"Aortic Aneurysm, Abdominal",Aortic Aneurysm,Coronary Disease,Stroke,Nervous System Neoplasms,Peripheral Arterial Disease,Bone Diseases,Down Syndrome,"Telangiectasia, Hereditary Hemorrhagic",Autoimmune Diseases,"Lupus Erythematosus, Systemic",Adrenocortical Carcinoma,Hydatidiform Mole,Congenital Hyperinsulinism,Gestational Trophoblastic Disease,Hyperhomocysteinemia,Infertility,Marek Disease,Mullerian aplasia,Polycythemia Vera,Neural Tube Defects,Pre-Eclampsia,Wilms Tumor,Gastrointestinal Neoplasms,Uterine Neoplasms,Substance-Related Disorders,Myelodysplastic Syndromes,Amyotrophic Lateral Sclerosis,Frontotemporal Lobar Degeneration,"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies",Cleft Lip,Diabetic Nephropathies,Hodgkin Disease,Plasmacytoma,Angelman Syndrome,Klinefelter Syndrome,"Carcinoma, Ductal","Osteoporosis, Postmenopausal","Glomerulonephritis, Membranous",Diabetic Cardiomyopathies,Vulvar Neoplasms,Kidney Diseases,"Purpura, Thrombocytopenic",Liver Diseases,"Renal Insufficiency, Chronic","Colitis, Ulcerative","Digestive System Neoplasms, Gastrointestinal Neoplasms",Uveal melanoma,Hemangioma,Pneumoconiosis,Retinal Degeneration,"Leukemia, B-Cell",Asthma,Hypertension,"Hypertension, Pulmonary",Heart Failure,"Lymphoma, Large B-Cell, Diffuse",Temporomandibular Joint Disorders,"Vitreoretinopathy, Proliferative",Diabetic Retinopathy,Retinoblastoma,"Heart Defects, Congenital",Multiple Sclerosis,"Cardiomyopathy, Dilated",Metabolic Syndrome X,Cardiomegaly,Asthenozoospermia,Liver Cirrhosis,Intervertebral Disc Degeneration,Head and Neck Neoplasms,"Anemia, Aplastic",Hematologic Neoplasms,"Carcinoma, Embryonal",Exfoliation Syndrome,Congenital Microtia,HIV Infections,Osteoarthritis,Hirschsprung Disease,Hyperglycemia,Brain Neoplasms,Mesothelioma,Primary Myelofibrosis,"Lymphoma, Mantle-Cell","Glaucoma, Open-Angle"
hsa-mir-137,0.9417384,1.2055773,0.7768182,1.2735142,0.6197353,0.8316826,0.9581308,0.8300917,0.0747127,0.9720019,0.7231969,1.3338604,0.0747127,1.1871557,0.5427998,1.121093,0.8619434,0.9262718,0.0875429,0.7394165,0.8223713,0.6380954,0.0875429,0.7960409,0.0875429,0.0875429,0.7057862,1.0778786,0.1100762,0.610721,0.1100762,1.0101986,0.1100762,1.5746268,0.9433103,1.1863378,0.2607355,0.1396378,0.7808938,0.9080868,0.1622775,1.2334903,0.1649509,1.122949,0.8624296,0.6884272,0.7071643,0.1667278,0.1667278,1.0548541,0.9053002,0.1667278,1.1281567,1.0891714,0.8737582,0.2897581,0.7110238,0.7589515,0.1759837,0.7500955,0.6110158,0.4916551,0.3000874,0.1759837,0.8377004,0.1831799,0.8715872,1.2122635,0.5302057,1.0339429,0.8062699,0.8504612,0.8805887,0.4457672,0.7845677,0.956636,0.9308105,0.2072726,0.2072726,0.974366,0.3217139,0.2072726,1.5430948,1.8548852,0.2132456,0.2132456,0.2132456,0.2132456,2.0085347,1.4920381,0.2661868,0.7165567,0.904024,0.2661868,0.2661868,0.6762196,1.2944741,2.0631928,0.2698645,0.6686959,0.2698645,0.9331528,0.2698645,0.2698645,0.2698645,1.0655982,0.2718252,0.2718252,0.2718252,1.0850697,0.2718252,0.2718252,0.2718252,2.0938532,0.2884919,2.084198,0.6266876,1.0645529,0.2929928,0.2929928,0.2929928,0.2929928,0.2929928,0.9392306,0.2929928,1.0628384,0.2929928,0.9360005,0.2929928,0.8660849,0.2929928,0.2929928,0.676121,2.0093163,0.2953554,0.2953554,0.2953554,0.9068514,0.6296451,0.2953554,0.2953554,0.2953554,0.2953554,0.2953554,0.2953554,0.2953554,0.2953554,0.9232593,0.2953554,1.1400008,0.2974388,0.7926926,0.2974388,0.2974388,2.0384746,0.2991337,1.1255137,0.4499521,1.1460895,1.0822003,0.2991337,1.3850215,0.9960334,0.2991337,0.2991337,2.0958893,0.7594469,1.4449382,1.094147,0.9855188,0.3029669,0.8767583,0.3029669,0.7738784,0.3029669,1.1155265,0.3029669,0.411074,2.0742272,0.3044375,0.3044375,0.9087776,1.1273189,0.3261317,2.0490478,1.4014721,0.851609,0.3297134,0.4714094,0.3297134
hsa-mir-197,0.8021871,1.0051227,0.6769755,1.0673689,0.566867,0.7358442,0.7975617,0.7153541,0.0700316,0.8528111,0.6192431,1.207371,0.0955434,1.0190559,0.4835289,0.9478281,0.7375089,0.8228307,0.0955434,0.6514689,0.7163922,0.5502729,0.0955434,0.7201731,0.0955434,0.0955434,0.6395511,0.9004818,0.0955434,0.5333862,0.0955434,0.8586615,0.0955434,1.3562251,0.8182485,1.0227434,0.2193764,0.125105,0.6413639,0.7382651,0.125105,1.0071419,0.125105,0.9367029,0.7338672,0.5806539,0.5977557,0.126882,0.126882,0.8727309,0.7692939,0.126882,0.9116244,0.9039141,0.7302411,0.2174166,0.5956317,0.6394275,0.126882,0.6076863,0.5070609,0.4105098,0.2289735,0.126882,0.6602679,0.126882,0.710235,0.9741609,0.4216059,0.8449488,0.6962424,0.6558261,0.7470731,0.3458459,0.6781265,0.7999381,0.7420816,0.1391419,0.1391419,0.7855255,0.2328751,0.1391419,1.2746997,1.5943876,0.1451149,0.1451149,0.1451149,0.1451149,1.747615,1.223724,0.1980561,0.5975175,0.7578813,0.1980561,0.1980561,0.5481723,1.0376148,1.8003863,0.199847,0.534197,0.199847,0.763967,0.199847,0.199847,0.199847,0.847253,0.199847,0.199847,0.199847,0.8914646,0.199847,0.199847,0.199847,1.829733,0.2165136,1.8192543,0.5083863,0.8527218,0.2195439,0.2195439,0.2195439,0.2195439,0.2195439,0.7870182,0.2195439,0.8779083,0.2195439,0.7549809,0.2195439,0.727413,0.2195439,0.2195439,0.5575272,1.7418203,0.2219066,0.2219066,0.2219066,0.7506224,0.499922,0.2219066,0.2219066,0.2219066,0.2219066,0.2219066,0.2219066,0.2219066,0.2219066,0.7614188,0.2219066,0.9243368,0.2219066,0.6644708,0.2219066,0.2219066,1.7706916,0.2236015,0.9232633,0.3479338,0.9309196,0.8959393,0.2236015,1.1423575,0.8368372,0.2236015,0.2236015,1.8276482,0.6122486,1.1622395,0.8938136,0.8231744,0.2259641,0.7463297,0.2259641,0.6450815,0.2259641,0.9413966,0.2289944,0.3188117,1.8061292,0.230465,0.230465,0.7611986,0.8980067,0.230465,1.7575852,1.1157466,0.6606112,0.2321599,0.3400456,0.2321599
hsa-mir-320b,0.5887863,0.7665876,0.4664034,0.8498767,0.3509194,0.492664,0.5766655,0.413662,0.0132133,0.5568934,0.3688411,0.9164105,0.0387251,0.7252073,0.2847455,0.6432722,0.4885388,0.6055766,0.043829,0.4054049,0.4350383,0.3364829,0.043829,0.4643162,0.043829,0.043829,0.3748382,0.6263765,0.043829,0.3146723,0.043829,0.5485778,0.043829,1.0847054,0.504479,0.676208,0.114725,0.0456059,0.385418,0.4565324,0.0456059,0.6765176,0.0456059,0.5920922,0.4479338,0.3307952,0.3565703,0.0456059,0.0456059,0.5451842,0.4785653,0.0456059,0.5982266,0.5730635,0.4231505,0.1394471,0.3294155,0.3619082,0.0456059,0.3436211,0.2868509,0.2084672,0.106625,0.0456059,0.3802007,0.0456059,0.4246688,0.6594356,0.268886,0.5421926,0.3937475,0.3882278,0.4228247,0.1776062,0.3674297,0.456023,0.4150649,0.0456059,0.0456059,0.473663,0.1393409,0.0456059,0.9374852,1.3090905,0.051579,0.051579,0.051579,0.051579,1.4856045,0.8102625,0.0535398,0.2927427,0.4480287,0.0535398,0.0535398,0.2664222,0.6691191,1.4873954,0.0553307,0.2657732,0.0553307,0.4217009,0.0553307,0.0553307,0.0553307,0.4999541,0.0553307,0.0553307,0.0553307,0.4981118,0.0553307,0.0553307,0.0553307,1.518336,0.0719973,1.5070896,0.249417,0.4970151,0.0750276,0.0750276,0.0750276,0.0750276,0.0750276,0.4251285,0.0750276,0.5085495,0.0750276,0.4284558,0.0750276,0.3929787,0.0750276,0.0750276,0.2747529,1.4161393,0.0773902,0.0773902,0.0773902,0.4091815,0.2465623,0.0773902,0.0773902,0.0773902,0.0773902,0.0773902,0.0773902,0.0773902,0.0773902,0.4147381,0.0773902,0.5330395,0.0773902,0.3395629,0.0773902,0.0773902,1.439832,0.0790851,0.5321451,0.1552179,0.5481561,0.5093256,0.0790851,0.7724973,0.4575909,0.0790851,0.0790851,1.5148517,0.3232949,0.765131,0.5113562,0.4555697,0.0814478,0.4041851,0.0814478,0.326291,0.0814478,0.5479349,0.0814478,0.1372334,1.4902312,0.0829183,0.0829183,0.4055962,0.5042767,0.0829183,1.428946,0.7162216,0.3469723,0.0846133,0.1572838,0.0846133
hsa-mir-3118,0.4248072,0.5507982,0.3397518,0.5812209,0.241821,0.3496869,0.4057191,0.2930895,0,0.3987288,0.2613825,0.6228828,0,0.4960611,0.1810755,0.4333014,0.3250251,0.3867903,0,0.2634129,0.2870181,0.2174679,0,0.3048624,0,0,0.24183,0.4251645,0,0.2002644,0,0.3686004,0,0.7374096,0.3385647,0.4648932,0.0496989,0,0.2476071,0.3037437,0,0.4533804,0,0.3954069,0.2958615,0.208665,0.2241927,0,0,0.3612312,0.3171024,0,0.4017915,0.3805866,0.2773818,0.0676161,0.2090223,0.2312568,0,0.2205333,0.1753452,0.1209501,0.0450936,0,0.2477781,0,0.2761407,0.4419765,0.1615428,0.3604329,0.2528289,0.2525481,0.2789595,0.098271,0.2347146,0.3001068,0.2729187,0,0,0.3072888,0.0674658,0,0.6262452,0.9277414,0.0030319,0.0030319,0.0030319,0.0030319,1.0329412,0.5512225,0.0049927,0.1819282,0.2905636,0.0049927,0.0049927,0.1641622,0.4438633,1.034732,0.0067835,0.1622675,0.0067835,0.2697104,0.0067835,0.0067835,0.0067835,0.3300257,0.0067835,0.0067835,0.0067835,0.3303047,0.0067835,0.0067835,0.0067835,1.0210448,0.0067835,1.0125938,0.1350191,0.3151946,0.0067835,0.0067835,0.0067835,0.0067835,0.0067835,0.2646371,0.0067835,0.319052,0.0067835,0.2641529,0.0067835,0.2393417,0.0067835,0.0067835,0.1543961,0.9465356,0.0067835,0.0067835,0.0067835,0.2500382,0.131537,0.0067835,0.0067835,0.0067835,0.0067835,0.0067835,0.0067835,0.0067835,0.0067835,0.2532998,0.0067835,0.3418346,0.0067835,0.1992008,0.0067835,0.0067835,0.9626582,0.0067835,0.3365759,0.0633053,0.3479906,0.3234053,0.0067835,0.5105747,0.283439,0.0067835,0.0067835,1.0180964,0.1855721,0.4995938,0.3211688,0.2797679,0.0067835,0.242228,0.0067835,0.1878716,0.0067835,0.3480428,0.0067835,0.0483437,1.0049375,0.0067835,0.0067835,0.2431775,0.3182096,0.0067835,0.9541748,0.4619207,0.1998011,0.0067835,0.0598709,0.0067835
hsa-mir-190b,0.4895163,0.6328746,0.3969153,0.6710751,0.2956302,0.4085694,0.4849317,0.3618279,0,0.4615245,0.3322692,0.7066548,0,0.5745096,0.231093,0.4943277,0.4076406,0.442035,0,0.3263355,0.3506598,0.2658276,0,0.3565053,0,0,0.2875509,0.4934673,0,0.2485341,0,0.4317444,0,0.8221068,0.4117428,0.529083,0.0543807,0,0.3677469,0.36933,0.0073176,0.5375697,0.0073176,0.4744563,0.3651081,0.2804631,0.2753898,0.0073176,0.0073176,0.4265628,0.393189,0.0073176,0.4826247,0.4467228,0.345498,0.0833271,0.2723451,0.2865345,0.0073176,0.2874912,0.2224266,0.1650939,0.0694122,0.0073176,0.3230061,0.0073176,0.3483051,0.5202033,0.1980834,0.4285086,0.3172695,0.3222177,0.3429168,0.1263228,0.2892399,0.3662043,0.3450858,0.0073176,0.0073176,0.3695361,0.0828006,0.0073176,0.7232415,1.0272147,0.0073176,0.0073176,0.0073176,0.0073176,1.2204723,0.6327381,0.0092784,0.2381142,0.3396972,0.0092784,0.0092784,0.2131797,0.5217906,1.2222631,0.0110692,0.2059336,0.0110692,0.3358054,0.0110692,0.0110692,0.0110692,0.3964465,0.0110692,0.0110692,0.0110692,0.3958894,0.0110692,0.0110692,0.0110692,1.2530652,0.0277359,1.2442776,0.1946481,0.4067574,0.0307662,0.0307662,0.0307662,0.0307662,0.0307662,0.3395688,0.0307662,0.4020756,0.0307662,0.355407,0.0307662,0.3118083,0.0307662,0.0307662,0.2219712,1.1292378,0.0307662,0.0307662,0.0307662,0.3217317,0.198267,0.0307662,0.0307662,0.0307662,0.0307662,0.0307662,0.0307662,0.0307662,0.0307662,0.3259077,0.0307662,0.4281576,0.0307662,0.2684616,0.0307662,0.0307662,1.1973905,0.0324611,0.422243,0.1086389,0.4360382,0.4078763,0.0324611,0.6121907,0.3597029,0.0324611,0.0324611,1.2459339,0.2646531,0.5935896,0.414387,0.3591342,0.0348237,0.3127041,0.0348237,0.2586987,0.0348237,0.4424193,0.0348237,0.0903528,1.2255003,0.0362943,0.0362943,0.3289932,0.4071537,0.0362943,1.140579,0.5663898,0.2910096,0.0362943,0.1083285,0.0362943
hsa-mir-92b,0.8112564,1.0489248,0.67104,1.0980639,0.5223087,0.7020396,0.8525965,0.6517723,0.0107302,0.7967875,0.5816425,1.1846879,0.036242,1.025233,0.4413454,0.9357784,0.7729916,0.8111057,0.0583925,0.6501383,0.6870581,0.5283602,0.065438,0.6776,0.065438,0.065438,0.5869646,0.8987768,0.065438,0.493154,0.065438,0.8369711,0.065438,1.3953845,0.7735979,0.9731216,0.1604576,0.0672149,0.6401501,0.6921899,0.0745325,1.0148205,0.0772059,0.917223,0.6806715,0.5406234,0.5455716,0.0789828,0.0789828,0.8336526,0.7506223,0.0809566,0.9371089,0.8787916,0.6901183,0.2003644,0.5529259,0.5872465,0.0902125,0.5765383,0.4648582,0.3656296,0.1977373,0.0902125,0.6322366,0.0902125,0.6861178,0.9843301,0.4014649,0.8359678,0.6549829,0.6639275,0.6883841,0.3148328,0.6070304,0.7417577,0.7031621,0.1007831,0.1007831,0.7524029,0.2107991,0.1007831,1.3094957,1.6236369,0.1067562,0.1067562,0.1067562,0.1067562,1.7846142,1.2481817,0.1596974,0.5510237,0.7153889,0.1596974,0.1596974,0.510476,1.0741473,1.8392722,0.163375,0.5071723,0.163375,0.7325764,0.163375,0.163375,0.163375,0.8390671,0.163375,0.163375,0.163375,0.8508787,0.163375,0.163375,0.163375,1.8683922,0.1800417,1.8577416,0.4735002,0.8290641,0.183072,0.183072,0.183072,0.183072,0.183072,0.7348809,0.183072,0.8487309,0.183072,0.7371759,0.183072,0.6774366,0.183072,0.183072,0.516576,1.7728681,0.1854346,0.1854346,0.1854346,0.706342,0.4738522,0.1854346,0.1854346,0.1854346,0.1854346,0.1854346,0.1854346,0.1854346,0.1854346,0.7129642,0.1854346,0.8885533,0.1854346,0.6087397,0.1854346,0.1854346,1.8095703,0.1871295,0.894516,0.314943,0.9107997,0.8454561,0.1871295,1.166969,0.7823252,0.1890533,0.1890533,1.8675615,0.5876211,1.1906544,0.857865,0.7776903,0.1928865,0.6895578,0.1928865,0.5973465,0.1928865,0.8980932,0.1928865,0.2878347,1.8482493,0.1943571,0.1943571,0.7099716,0.857289,0.1943571,1.7954753,1.1431413,0.6418548,0.1979388,0.3182931,0.1979388
hsa-mir-9,1.6626519,1.9959817,1.4448075,2.0549673,1.17062,1.501707,1.6570969,1.460214,0.1046295,1.7340233,1.3358386,2.2206461,0.1525685,1.9949818,1.0723973,1.9308308,1.5127158,1.668576,0.1902135,1.4158688,1.5940183,1.2613721,0.2243579,1.5665096,0.2282114,0.2282114,1.4483686,1.8981203,0.2548328,1.2502578,0.261129,1.8948113,0.2652956,2.5860666,1.7324005,2.0635057,0.4948516,0.2948572,1.4185159,1.6450311,0.3174969,2.1293494,0.3201703,1.9531666,1.656421,1.3510176,1.3744392,0.3576849,0.3576849,1.9677283,1.7062235,0.372221,2.0286236,2.0358713,1.7074563,0.5492337,1.4450966,1.5502735,0.4046878,1.4963349,1.2569181,1.0859826,0.6757923,0.425991,1.6220331,0.4331871,1.6739437,2.1685326,1.0592601,1.9411558,1.6141315,1.6138133,1.7517739,0.958216,1.6266448,1.8795476,1.8047,0.4776599,0.4776599,1.8837518,0.6392327,0.4811324,2.6368079,2.9983368,0.4871055,0.4871055,0.4871055,0.4871055,3.1753053,2.5706708,0.5400467,1.4563161,1.7291972,0.544295,0.544295,1.3777199,2.2622304,3.2361725,0.5499335,1.3469381,0.552392,1.8127428,0.5654058,0.5654058,0.5654058,1.9436646,0.5673666,0.5673666,0.5673666,2.0516399,0.5693435,0.5693435,0.5693435,3.2833237,0.5860102,3.2736775,1.2708994,1.9534549,0.5905111,0.5905111,0.5905111,0.5905111,0.5905111,1.8497326,0.5919817,2.0192476,0.5934523,1.784238,0.5951364,1.6753254,0.5951364,0.5951364,1.3781047,3.2020457,0.5995823,0.5995823,0.5995823,1.7633039,1.2558344,0.6026126,0.6026126,0.6026126,0.6026126,0.6026126,0.6026126,0.6026126,0.6026126,1.8012767,0.6056429,2.1387739,0.6077263,1.608024,0.6091968,0.6091968,3.2248122,0.6108918,2.1097907,0.9146816,2.1336749,2.0710095,0.6181125,2.4520367,1.9558302,0.6219231,0.6219231,3.308164,1.5191213,2.525459,2.0762756,1.9481345,0.6344684,1.7607221,0.6344684,1.5916028,0.6367379,2.1014816,0.6397682,0.8607461,3.3029987,0.6412388,0.6412388,1.8342996,2.1235521,0.6652956,3.2836848,2.4817833,1.6508844,0.6719076,0.9269676,0.6719076
hsa-mir-214,1.4809527,1.8021397,1.2522649,1.8600137,1.0244744,1.3319111,1.4907867,1.3031415,0.0983835,1.5559016,1.1840598,2.0149565,0.1463225,1.8126156,0.9156396,1.741179,1.3561534,1.476712,0.1737361,1.2331387,1.4086719,1.0655766,0.1869714,1.375701,0.1908249,0.1908249,1.2640302,1.6780365,0.2174463,1.0494945,0.2174463,1.6788435,0.221613,2.3142358,1.5219641,1.8412883,0.4414049,0.2511746,1.2398567,1.4505616,0.2738143,1.9076152,0.2764876,1.74212,1.4434888,1.1613469,1.1815744,0.2872345,0.2872345,1.7262302,1.4866152,0.3017706,1.7886555,1.7853327,1.4753937,0.4735776,1.2387471,1.342592,0.3342374,1.279963,1.0796476,0.8819347,0.5470744,0.3384004,1.3869622,0.3455965,1.4443853,1.90717,0.8745388,1.7021726,1.3789265,1.387161,1.4942466,0.7953057,1.3792635,1.6253669,1.5570443,0.3835298,0.3835298,1.6211837,0.5331557,0.3835298,2.3344588,2.6731385,0.3895028,0.3895028,0.3895028,0.3895028,2.8445927,2.2642717,0.442444,1.2161083,1.4798488,0.442444,0.442444,1.1337187,1.9945691,2.8992508,0.4461217,1.1268715,0.4485802,1.5669263,0.461594,0.461594,0.461594,1.6909118,0.4635548,0.4635548,0.4635548,1.7914099,0.4655317,0.4655317,0.4655317,2.9465217,0.4821984,2.9367018,1.0606203,1.7035191,0.4866993,0.4866993,0.4866993,0.4866993,0.4866993,1.5833673,0.4881699,1.7522676,0.4896405,1.5367259,0.4913246,1.4616474,0.4932114,0.4932114,1.1410548,2.8637026,0.495574,0.495574,0.495574,1.538719,1.0479193,0.4986043,0.4986043,0.4986043,0.4986043,0.4986043,0.4986043,0.4986043,0.4986043,1.5631738,0.5016346,1.8615155,0.5037179,1.3618625,0.5037179,0.5037179,2.9020984,0.5054128,1.8420291,0.7586757,1.8722583,1.799972,0.5126336,2.1683569,1.6953101,0.5164442,0.5164442,2.9695212,1.2761703,2.2276251,1.8112422,1.688691,0.5269062,1.5082599,0.5269062,1.3513995,0.5291757,1.8297558,0.532206,0.7173513,2.961873,0.5336766,0.5336766,1.5748507,1.8516202,0.5577334,2.9403837,2.1910459,1.424452,0.5643454,0.7832884,0.5643454
hsa-mir-199a,1.4402745,1.7142313,1.2570423,1.776897,1.022624,1.3104354,1.4211178,1.2576096,0.1046295,1.5215396,1.1451475,1.9378589,0.1525685,1.7536396,0.9052951,1.6885929,1.2567747,1.4604339,0.1705026,1.2058971,1.3714735,1.0336513,0.1907833,1.3607165,0.1946369,0.1946369,1.2583246,1.5700891,0.1987249,1.0370855,0.2050211,1.6193923,0.2091877,2.2053935,1.4286278,1.7538803,0.4063121,0.2325779,1.1390102,1.3480964,0.2325779,1.8027137,0.2352512,1.6202378,1.3771664,1.0975669,1.1136355,0.2442211,0.2442211,1.639349,1.3713542,0.2567834,1.6751639,1.7091029,1.3986023,0.402521,1.1766419,1.2832642,0.2892502,1.1778814,0.9980902,0.819127,0.4926925,0.2892502,1.2568168,0.2892502,1.3057282,1.778556,0.8005962,1.5901942,1.28971,1.2443905,1.4118998,0.7481057,1.3331198,1.5328155,1.4601117,0.3360423,0.3360423,1.5518859,0.4664031,0.3395148,2.2017138,2.5211002,0.3454879,0.3454879,0.3454879,0.3454879,2.6883856,2.1382614,0.3984291,1.1760058,1.4335815,0.4026774,0.4026774,1.0770843,1.8774367,2.747292,0.4063551,1.0722153,0.4088136,1.501543,0.4218274,0.4218274,0.4218274,1.5686695,0.4218274,0.4218274,0.4218274,1.7076742,0.4238044,0.4238044,0.4238044,2.7926552,0.440471,2.7839972,1.0129394,1.5862556,0.4435013,0.4435013,0.4435013,0.4435013,0.4435013,1.5301451,0.4449719,1.6884056,0.4464425,1.4278079,0.4464425,1.3931187,0.4483293,0.4483293,1.0801419,2.7138967,0.4506919,0.4506919,0.4506919,1.4743726,0.9741598,0.4537222,0.4537222,0.4537222,0.4537222,0.4537222,0.4537222,0.4537222,0.4537222,1.4943607,0.4567525,1.7720349,0.4588359,1.3229393,0.4603064,0.4603064,2.7335213,0.4620014,1.7509888,0.710119,1.759681,1.7246123,0.4661918,2.0609554,1.6344044,0.4700024,0.4700024,2.810862,1.2011454,2.103237,1.7152851,1.6271022,0.4804644,1.5391121,0.543722,1.3680398,0.5459915,1.7668928,0.5459915,0.7268321,2.8649117,0.5474621,0.5474621,1.5742578,1.7851728,0.5498247,2.8216967,2.1090276,1.3553496,0.5534064,0.755253,0.5534064
hsa-mir-488,0.6850098,0.8421372,0.5227875,0.9357457,0.4029655,0.5595844,0.7024526,0.4968314,0.0338084,0.6340841,0.4492547,0.9304631,0.0338084,0.7846829,0.3225491,0.7183853,0.5439653,0.6191495,0.0338084,0.4395059,0.4912658,0.3692924,0.0338084,0.5042699,0.0338084,0.0338084,0.4197392,0.6702722,0.0338084,0.3427361,0.0338084,0.6129935,0.0338084,1.1348715,0.5516814,0.7294206,0.1156926,0.0355854,0.4203633,0.5102148,0.0355854,0.7418514,0.0355854,0.6418875,0.4883592,0.3587637,0.3919584,0.0355854,0.0355854,0.6062583,0.5251674,0.0355854,0.6590955,0.6355092,0.4710252,0.1311078,0.3632718,0.402411,0.0355854,0.3774693,0.3076644,0.2238834,0.1073964,0.0355854,0.4240416,0.0355854,0.4661229,0.7633454,0.2721749,0.5985698,0.4322336,0.4321895,0.4650458,0.1922774,0.4070813,0.5166752,0.4766756,0.0383459,0.0383459,0.5387567,0.1333337,0.0383459,1.0124663,1.3066538,0.0412871,0.0412871,0.0412871,0.0412871,1.4876254,0.890965,0.0432478,0.3240748,0.4755349,0.0432478,0.0432478,0.2891863,0.7654559,1.4913031,0.0469255,0.2917795,0.0469255,0.4672084,0.0469255,0.0469255,0.0469255,0.5533168,0.0469255,0.0469255,0.0469255,0.5594935,0.0469255,0.0469255,0.0469255,1.5246044,0.0635921,1.5144984,0.269316,0.5548779,0.0666225,0.0666225,0.0666225,0.0666225,0.0666225,0.4644171,0.0666225,0.5557896,0.0666225,0.4771539,0.0666225,0.4297797,0.0666225,0.0666225,0.2961801,1.4339575,0.0689851,0.0689851,0.0689851,0.4507021,0.2660959,0.0689851,0.0689851,0.0689851,0.0689851,0.0689851,0.0689851,0.0689851,0.0689851,0.4628269,0.0689851,0.5943889,0.0689851,0.373177,0.0689851,0.0689851,1.4561301,0.07068,0.5990151,0.1582311,0.6172059,0.565392,0.07068,0.8329035,0.5038482,0.07068,0.07068,1.5215089,0.347125,0.8593258,0.5709469,0.5059759,0.0745132,0.4412137,0.0745132,0.3636697,0.0745132,0.6025423,0.0745132,0.1414507,1.5007324,0.0759838,0.0759838,0.4469629,0.5686348,0.0759838,1.4441586,0.7832265,0.3893487,0.0776787,0.162762,0.0776787
